timestamp,symbol,direction,entry_price,exit_price,quantity,pnl_pct,duration_sec,volatility_at_entry,trend_confidence,result,strategy,commentary,trade_reason
2025-05-17T09:59:03.531791,ADA-USD,long,0.8007,1.01985159,6244.536,0.2737,266,0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 22, 528427))",WIN,SimScalpGPT_v6,ATR: 0.01 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 22, 528427))_trend + volatility target 0.2737"
2025-05-17T09:59:03.538793,DOT-USD,long,4.2715,6.218876849999999,936.4392,0.4559,364,0.025,"('neutral', datetime.datetime(2025, 5, 17, 9, 46, 51, 371122))",WIN,SimScalpGPT_v6,ATR: 0.03 | Volatility: 0.025,"('neutral', datetime.datetime(2025, 5, 17, 9, 46, 51, 371122))_trend + volatility target 0.4559"
2025-05-17T09:59:03.545788,LINK-USD,long,15.9832,21.182534959999998,312.8285,0.3253,392,0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 46, 20, 290669))",WIN,SimScalpGPT_v6,ATR: 0.2 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 46, 20, 290669))_trend + volatility target 0.3253"
2025-05-17T09:59:03.551788,SOL-USD,long,165.6299,223.08691230999997,22.3613,0.3469,550,0.027,"('neutral', datetime.datetime(2025, 5, 17, 9, 51, 2, 184484))",WIN,SimScalpGPT_v6,ATR: 1.5 | Volatility: 0.027,"('neutral', datetime.datetime(2025, 5, 17, 9, 51, 2, 184484))_trend + volatility target 0.3469"
2025-05-17T09:59:33.558531,BTC-USD,long,96225.9317,115817.53139412,0.0693,0.2036,447,0.015,"('neutral', datetime.datetime(2025, 5, 17, 9, 51, 0, 955002))",WIN,SimScalpGPT_v6,ATR: 300 | Volatility: 0.015,"('neutral', datetime.datetime(2025, 5, 17, 9, 51, 0, 955002))_trend + volatility target 0.2036"
2025-05-17T09:59:33.567538,ETH-USD,long,2557.3638,3212.56040556,2.1724,0.2562,674,0.018,"('neutral', datetime.datetime(2025, 5, 17, 9, 50, 29, 843512))",WIN,SimScalpGPT_v6,ATR: 25 | Volatility: 0.018,"('neutral', datetime.datetime(2025, 5, 17, 9, 50, 29, 843512))_trend + volatility target 0.2562"
2025-05-17T09:59:33.574536,DOGE-USD,long,0.2218,0.36466138,12881.6179,0.6441,430,0.035,"('neutral', datetime.datetime(2025, 5, 17, 9, 49, 58, 969769))",WIN,SimScalpGPT_v6,ATR: 0.01 | Volatility: 0.035,"('neutral', datetime.datetime(2025, 5, 17, 9, 49, 58, 969769))_trend + volatility target 0.6441"
2025-05-17T09:59:33.581535,AVAX-USD,long,21.8023,33.25722842,183.4669,0.5254,533,0.025,"('neutral', datetime.datetime(2025, 5, 17, 9, 49, 28, 43057))",WIN,SimScalpGPT_v6,ATR: 0.5 | Volatility: 0.025,"('neutral', datetime.datetime(2025, 5, 17, 9, 49, 28, 43057))_trend + volatility target 0.5254"
2025-05-17T09:59:33.587535,SUI-USD,long,3.744,5.769129600000001,890.3134,0.5409,504,0.03,"('neutral', datetime.datetime(2025, 5, 17, 9, 48, 56, 371790))",WIN,SimScalpGPT_v6,ATR: 0.07 | Volatility: 0.03,"('neutral', datetime.datetime(2025, 5, 17, 9, 48, 56, 371790))_trend + volatility target 0.5409"
2025-05-17T09:59:33.593535,XLM-USD,long,0.3182,0.45785798,15713.3878,0.4389,361,0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 48, 25, 325369))",WIN,SimScalpGPT_v6,ATR: 0.005 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 48, 25, 325369))_trend + volatility target 0.4389"
2025-05-17T09:59:33.599535,HBAR-USD,long,0.1972,0.26992736,23049.9723,0.3688,557,0.022,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 54, 138611))",WIN,SimScalpGPT_v6,ATR: 0.004 | Volatility: 0.022,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 54, 138611))_trend + volatility target 0.3688"
2025-05-17T09:59:33.606538,ADA-USD,long,0.8173,1.0829225,6117.7046,0.325,305,0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 22, 528427))",WIN,SimScalpGPT_v6,ATR: 0.01 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 22, 528427))_trend + volatility target 0.325"
2025-05-17T09:59:33.612538,DOT-USD,long,4.5826,6.52470588,872.8669,0.4238,740,0.025,"('neutral', datetime.datetime(2025, 5, 17, 9, 46, 51, 371122))",WIN,SimScalpGPT_v6,ATR: 0.03 | Volatility: 0.025,"('neutral', datetime.datetime(2025, 5, 17, 9, 46, 51, 371122))_trend + volatility target 0.4238"
2025-05-17T09:59:33.618045,LINK-USD,long,16.3757,22.657418519999997,305.3305,0.3836,492,0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 46, 20, 290669))",WIN,SimScalpGPT_v6,ATR: 0.2 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 46, 20, 290669))_trend + volatility target 0.3836"
2025-05-17T09:59:33.624045,SOL-USD,long,182.8624,254.78218192,20.254,0.3933,349,0.027,"('neutral', datetime.datetime(2025, 5, 17, 9, 51, 2, 184484))",WIN,SimScalpGPT_v6,ATR: 1.5 | Volatility: 0.027,"('neutral', datetime.datetime(2025, 5, 17, 9, 51, 2, 184484))_trend + volatility target 0.3933"
2025-05-17T10:00:03.630129,BTC-USD,long,106636.423,135257.63893319998,0.0625,0.2684,771,0.015,"('neutral', datetime.datetime(2025, 5, 17, 9, 51, 0, 955002))",WIN,SimScalpGPT_v6,ATR: 300 | Volatility: 0.015,"('neutral', datetime.datetime(2025, 5, 17, 9, 51, 0, 955002))_trend + volatility target 0.2684"
2025-05-17T10:00:03.646657,ETH-USD,long,2486.5164,3292.1477136000003,2.2343,0.324,614,0.018,"('neutral', datetime.datetime(2025, 5, 17, 9, 50, 29, 843512))",WIN,SimScalpGPT_v6,ATR: 25 | Volatility: 0.018,"('neutral', datetime.datetime(2025, 5, 17, 9, 50, 29, 843512))_trend + volatility target 0.324"
2025-05-17T10:00:03.653656,DOGE-USD,long,0.2179,0.372609,13112.1747,0.71,445,0.035,"('neutral', datetime.datetime(2025, 5, 17, 9, 49, 58, 969769))",WIN,SimScalpGPT_v6,ATR: 0.01 | Volatility: 0.035,"('neutral', datetime.datetime(2025, 5, 17, 9, 49, 58, 969769))_trend + volatility target 0.71"
2025-05-17T10:00:03.661656,AVAX-USD,long,22.4666,34.0818322,178.0421,0.517,330,0.025,"('neutral', datetime.datetime(2025, 5, 17, 9, 49, 28, 43057))",WIN,SimScalpGPT_v6,ATR: 0.5 | Volatility: 0.025,"('neutral', datetime.datetime(2025, 5, 17, 9, 49, 28, 43057))_trend + volatility target 0.517"
2025-05-17T10:00:03.667656,SUI-USD,long,3.869,6.124240100000001,861.5491,0.5829,376,0.03,"('neutral', datetime.datetime(2025, 5, 17, 9, 48, 56, 371790))",WIN,SimScalpGPT_v6,ATR: 0.07 | Volatility: 0.03,"('neutral', datetime.datetime(2025, 5, 17, 9, 48, 56, 371790))_trend + volatility target 0.5829"
2025-05-17T10:00:03.674656,XLM-USD,long,0.2742,0.3853881,18234.8651,0.4055,836,0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 48, 25, 325369))",WIN,SimScalpGPT_v6,ATR: 0.005 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 48, 25, 325369))_trend + volatility target 0.4055"
2025-05-17T10:00:03.680656,HBAR-USD,long,0.1878,0.25922034,24203.6983,0.3803,465,0.022,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 54, 138611))",WIN,SimScalpGPT_v6,ATR: 0.004 | Volatility: 0.022,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 54, 138611))_trend + volatility target 0.3803"
2025-05-17T10:00:03.687656,ADA-USD,long,0.7456,0.9515347200000001,6706.0086,0.2762,694,0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 22, 528427))",WIN,SimScalpGPT_v6,ATR: 0.01 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 22, 528427))_trend + volatility target 0.2762"
2025-05-17T10:00:03.694656,DOT-USD,long,4.5684,6.7836171599999995,875.5801,0.4849,532,0.025,"('neutral', datetime.datetime(2025, 5, 17, 9, 46, 51, 371122))",WIN,SimScalpGPT_v6,ATR: 0.03 | Volatility: 0.025,"('neutral', datetime.datetime(2025, 5, 17, 9, 46, 51, 371122))_trend + volatility target 0.4849"
2025-05-17T10:00:03.701656,LINK-USD,long,15.6361,21.246332680000002,319.7728,0.3588,567,0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 46, 20, 290669))",WIN,SimScalpGPT_v6,ATR: 0.2 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 46, 20, 290669))_trend + volatility target 0.3588"
2025-05-17T10:00:03.708656,SOL-USD,long,183.7373,244.02150813000003,20.1576,0.3281,781,0.027,"('neutral', datetime.datetime(2025, 5, 17, 9, 51, 2, 184484))",WIN,SimScalpGPT_v6,ATR: 1.5 | Volatility: 0.027,"('neutral', datetime.datetime(2025, 5, 17, 9, 51, 2, 184484))_trend + volatility target 0.3281"
2025-05-17T10:00:33.714640,BTC-USD,long,94701.5051,117467.74692604,0.0704,0.2404,649,0.015,"('neutral', datetime.datetime(2025, 5, 17, 9, 51, 0, 955002))",WIN,SimScalpGPT_v6,ATR: 300 | Volatility: 0.015,"('neutral', datetime.datetime(2025, 5, 17, 9, 51, 0, 955002))_trend + volatility target 0.2404"
2025-05-17T10:00:33.727651,ETH-USD,long,2585.3498,3365.0912996800002,2.1489,0.3016,555,0.018,"('neutral', datetime.datetime(2025, 5, 17, 9, 50, 29, 843512))",WIN,SimScalpGPT_v6,ATR: 25 | Volatility: 0.018,"('neutral', datetime.datetime(2025, 5, 17, 9, 50, 29, 843512))_trend + volatility target 0.3016"
2025-05-17T10:00:33.734648,DOGE-USD,long,0.1996,0.32059751999999997,14314.343,0.6062,558,0.035,"('neutral', datetime.datetime(2025, 5, 17, 9, 49, 58, 969769))",WIN,SimScalpGPT_v6,ATR: 0.01 | Volatility: 0.035,"('neutral', datetime.datetime(2025, 5, 17, 9, 49, 58, 969769))_trend + volatility target 0.6062"
2025-05-17T10:00:33.741649,AVAX-USD,long,23.3067,35.30731983,171.6245,0.5149,459,0.025,"('neutral', datetime.datetime(2025, 5, 17, 9, 49, 28, 43057))",WIN,SimScalpGPT_v6,ATR: 0.5 | Volatility: 0.025,"('neutral', datetime.datetime(2025, 5, 17, 9, 49, 28, 43057))_trend + volatility target 0.5149"
2025-05-17T10:00:33.747649,SUI-USD,long,3.7454,5.9046231,889.9806,0.5765,378,0.03,"('neutral', datetime.datetime(2025, 5, 17, 9, 48, 56, 371790))",WIN,SimScalpGPT_v6,ATR: 0.07 | Volatility: 0.03,"('neutral', datetime.datetime(2025, 5, 17, 9, 48, 56, 371790))_trend + volatility target 0.5765"
2025-05-17T10:00:33.753649,XLM-USD,long,0.3143,0.4495118600000001,15908.3678,0.4302,544,0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 48, 25, 325369))",WIN,SimScalpGPT_v6,ATR: 0.005 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 48, 25, 325369))_trend + volatility target 0.4302"
2025-05-17T10:00:33.760649,HBAR-USD,long,0.1845,0.2537244,24636.61,0.3752,456,0.022,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 54, 138611))",WIN,SimScalpGPT_v6,ATR: 0.004 | Volatility: 0.022,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 54, 138611))_trend + volatility target 0.3752"
2025-05-17T10:00:33.766156,ADA-USD,long,0.7465,0.9464127000000001,6697.9236,0.2678,631,0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 22, 528427))",WIN,SimScalpGPT_v6,ATR: 0.01 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 22, 528427))_trend + volatility target 0.2678"
2025-05-17T10:00:33.773156,DOT-USD,long,4.8527,6.898113049999999,824.2834,0.4215,494,0.025,"('neutral', datetime.datetime(2025, 5, 17, 9, 46, 51, 371122))",WIN,SimScalpGPT_v6,ATR: 0.03 | Volatility: 0.025,"('neutral', datetime.datetime(2025, 5, 17, 9, 46, 51, 371122))_trend + volatility target 0.4215"
2025-05-17T10:00:33.779156,LINK-USD,long,15.7709,21.74964819,317.0396,0.3791,718,0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 46, 20, 290669))",WIN,SimScalpGPT_v6,ATR: 0.2 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 46, 20, 290669))_trend + volatility target 0.3791"
2025-05-17T10:00:33.786156,SOL-USD,long,174.9843,240.56841563999998,21.1659,0.3748,791,0.027,"('neutral', datetime.datetime(2025, 5, 17, 9, 51, 2, 184484))",WIN,SimScalpGPT_v6,ATR: 1.5 | Volatility: 0.027,"('neutral', datetime.datetime(2025, 5, 17, 9, 51, 2, 184484))_trend + volatility target 0.3748"
2025-05-17T10:01:03.792907,BTC-USD,long,100365.869,122235.5918551,0.0664,0.2179,670,0.015,"('neutral', datetime.datetime(2025, 5, 17, 9, 51, 0, 955002))",WIN,SimScalpGPT_v6,ATR: 300 | Volatility: 0.015,"('neutral', datetime.datetime(2025, 5, 17, 9, 51, 0, 955002))_trend + volatility target 0.2179"
2025-05-17T10:01:03.816915,ETH-USD,long,2290.6929,2899.1009342400002,2.4253,0.2656,849,0.018,"('neutral', datetime.datetime(2025, 5, 17, 9, 50, 29, 843512))",WIN,SimScalpGPT_v6,ATR: 25 | Volatility: 0.018,"('neutral', datetime.datetime(2025, 5, 17, 9, 50, 29, 843512))_trend + volatility target 0.2656"
2025-05-17T10:01:03.829915,DOGE-USD,long,0.2352,0.39645312,12147.7162,0.6856,550,0.035,"('neutral', datetime.datetime(2025, 5, 17, 9, 49, 58, 969769))",WIN,SimScalpGPT_v6,ATR: 0.01 | Volatility: 0.035,"('neutral', datetime.datetime(2025, 5, 17, 9, 49, 58, 969769))_trend + volatility target 0.6856"
2025-05-17T10:01:03.839914,AVAX-USD,long,25.2609,39.54341286,158.3475,0.5654,571,0.025,"('neutral', datetime.datetime(2025, 5, 17, 9, 49, 28, 43057))",WIN,SimScalpGPT_v6,ATR: 0.5 | Volatility: 0.025,"('neutral', datetime.datetime(2025, 5, 17, 9, 49, 28, 43057))_trend + volatility target 0.5654"
2025-05-17T10:01:03.846919,SUI-USD,long,4.0675,6.328623249999999,819.5042,0.5559,850,0.03,"('neutral', datetime.datetime(2025, 5, 17, 9, 48, 56, 371790))",WIN,SimScalpGPT_v6,ATR: 0.07 | Volatility: 0.03,"('neutral', datetime.datetime(2025, 5, 17, 9, 48, 56, 371790))_trend + volatility target 0.5559"
2025-05-17T10:01:03.856915,XLM-USD,long,0.2693,0.38943472999999995,18566.6543,0.4461,426,0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 48, 25, 325369))",WIN,SimScalpGPT_v6,ATR: 0.005 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 48, 25, 325369))_trend + volatility target 0.4461"
2025-05-17T10:01:03.866914,HBAR-USD,long,0.1788,0.25203647999999995,25422.0053,0.4096,256,0.022,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 54, 138611))",WIN,SimScalpGPT_v6,ATR: 0.004 | Volatility: 0.022,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 54, 138611))_trend + volatility target 0.4096"
2025-05-17T10:01:03.872918,ADA-USD,long,0.7633,1.00015199,6550.5044,0.3103,404,0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 22, 528427))",WIN,SimScalpGPT_v6,ATR: 0.01 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 22, 528427))_trend + volatility target 0.3103"
2025-05-17T10:01:03.879918,DOT-USD,long,4.95,7.173045,808.0808,0.4491,729,0.025,"('neutral', datetime.datetime(2025, 5, 17, 9, 46, 51, 371122))",WIN,SimScalpGPT_v6,ATR: 0.03 | Volatility: 0.025,"('neutral', datetime.datetime(2025, 5, 17, 9, 46, 51, 371122))_trend + volatility target 0.4491"
2025-05-17T10:01:03.887424,LINK-USD,long,16.1295,22.00225095,309.991,0.3641,531,0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 46, 20, 290669))",WIN,SimScalpGPT_v6,ATR: 0.2 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 46, 20, 290669))_trend + volatility target 0.3641"
2025-05-17T10:01:03.893425,SOL-USD,long,181.6291,250.26673688999998,20.3916,0.3779,559,0.027,"('neutral', datetime.datetime(2025, 5, 17, 9, 51, 2, 184484))",WIN,SimScalpGPT_v6,ATR: 1.5 | Volatility: 0.027,"('neutral', datetime.datetime(2025, 5, 17, 9, 51, 2, 184484))_trend + volatility target 0.3779"
2025-05-17T10:01:33.900181,BTC-USD,long,103644.3737,133214.11351660997,0.0643,0.2853,413,0.015,"('neutral', datetime.datetime(2025, 5, 17, 9, 51, 0, 955002))",WIN,SimScalpGPT_v6,ATR: 300 | Volatility: 0.015,"('neutral', datetime.datetime(2025, 5, 17, 9, 51, 0, 955002))_trend + volatility target 0.2853"
2025-05-17T10:01:33.909202,ETH-USD,long,2664.3424,3558.2292752000003,2.0852,0.3355,636,0.018,"('neutral', datetime.datetime(2025, 5, 17, 9, 50, 29, 843512))",WIN,SimScalpGPT_v6,ATR: 25 | Volatility: 0.018,"('neutral', datetime.datetime(2025, 5, 17, 9, 50, 29, 843512))_trend + volatility target 0.3355"
2025-05-17T10:01:33.919716,DOGE-USD,long,0.1992,0.357066,14343.0866,0.7925,386,0.035,"('neutral', datetime.datetime(2025, 5, 17, 9, 49, 58, 969769))",WIN,SimScalpGPT_v6,ATR: 0.01 | Volatility: 0.035,"('neutral', datetime.datetime(2025, 5, 17, 9, 49, 58, 969769))_trend + volatility target 0.7925"
2025-05-17T10:01:33.926712,AVAX-USD,long,21.9787,34.43842503,181.9944,0.5669,419,0.025,"('neutral', datetime.datetime(2025, 5, 17, 9, 49, 28, 43057))",WIN,SimScalpGPT_v6,ATR: 0.5 | Volatility: 0.025,"('neutral', datetime.datetime(2025, 5, 17, 9, 49, 28, 43057))_trend + volatility target 0.5669"
2025-05-17T10:01:33.932711,SUI-USD,long,3.5281,5.295678099999999,944.7956,0.501,649,0.03,"('neutral', datetime.datetime(2025, 5, 17, 9, 48, 56, 371790))",WIN,SimScalpGPT_v6,ATR: 0.07 | Volatility: 0.03,"('neutral', datetime.datetime(2025, 5, 17, 9, 48, 56, 371790))_trend + volatility target 0.501"
2025-05-17T10:01:33.938711,XLM-USD,long,0.2657,0.3855307,18818.216,0.451,702,0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 48, 25, 325369))",WIN,SimScalpGPT_v6,ATR: 0.005 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 48, 25, 325369))_trend + volatility target 0.451"
2025-05-17T10:01:33.945712,HBAR-USD,long,0.1887,0.26661423,24088.2594,0.4129,748,0.022,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 54, 138611))",WIN,SimScalpGPT_v6,ATR: 0.004 | Volatility: 0.022,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 54, 138611))_trend + volatility target 0.4129"
2025-05-17T10:01:33.953711,ADA-USD,long,0.713,0.9584859,7012.6227,0.3443,348,0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 22, 528427))",WIN,SimScalpGPT_v6,ATR: 0.01 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 22, 528427))_trend + volatility target 0.3443"
2025-05-17T10:01:33.959714,DOT-USD,long,4.8739,7.0915245,820.698,0.455,317,0.025,"('neutral', datetime.datetime(2025, 5, 17, 9, 46, 51, 371122))",WIN,SimScalpGPT_v6,ATR: 0.03 | Volatility: 0.025,"('neutral', datetime.datetime(2025, 5, 17, 9, 46, 51, 371122))_trend + volatility target 0.455"
2025-05-17T10:01:33.966711,LINK-USD,long,16.0614,21.71983122,311.3054,0.3523,257,0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 46, 20, 290669))",WIN,SimScalpGPT_v6,ATR: 0.2 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 46, 20, 290669))_trend + volatility target 0.3523"
2025-05-17T10:01:33.972711,SOL-USD,long,158.545,221.20198399999998,23.3606,0.3952,324,0.027,"('neutral', datetime.datetime(2025, 5, 17, 9, 51, 2, 184484))",WIN,SimScalpGPT_v6,ATR: 1.5 | Volatility: 0.027,"('neutral', datetime.datetime(2025, 5, 17, 9, 51, 2, 184484))_trend + volatility target 0.3952"
2025-05-17T10:02:03.981881,BTC-USD,long,95290.296,115815.82575840001,0.07,0.2154,572,0.015,"('neutral', datetime.datetime(2025, 5, 17, 9, 51, 0, 955002))",WIN,SimScalpGPT_v6,ATR: 300 | Volatility: 0.015,"('neutral', datetime.datetime(2025, 5, 17, 9, 51, 0, 955002))_trend + volatility target 0.2154"
2025-05-17T10:02:03.999880,ETH-USD,long,2722.6744,3489.92404592,2.0405,0.2818,536,0.018,"('neutral', datetime.datetime(2025, 5, 17, 9, 50, 29, 843512))",WIN,SimScalpGPT_v6,ATR: 25 | Volatility: 0.018,"('neutral', datetime.datetime(2025, 5, 17, 9, 50, 29, 843512))_trend + volatility target 0.2818"
2025-05-17T10:02:04.006877,DOGE-USD,long,0.2044,0.3329676,13978.194,0.629,295,0.035,"('neutral', datetime.datetime(2025, 5, 17, 9, 49, 58, 969769))",WIN,SimScalpGPT_v6,ATR: 0.01 | Volatility: 0.035,"('neutral', datetime.datetime(2025, 5, 17, 9, 49, 58, 969769))_trend + volatility target 0.629"
2025-05-17T10:02:04.013877,AVAX-USD,long,24.9214,39.358367019999996,160.5046,0.5793,439,0.025,"('neutral', datetime.datetime(2025, 5, 17, 9, 49, 28, 43057))",WIN,SimScalpGPT_v6,ATR: 0.5 | Volatility: 0.025,"('neutral', datetime.datetime(2025, 5, 17, 9, 49, 28, 43057))_trend + volatility target 0.5793"
2025-05-17T10:02:04.020885,SUI-USD,long,3.9564,6.2075916,842.5168,0.569,410,0.03,"('neutral', datetime.datetime(2025, 5, 17, 9, 48, 56, 371790))",WIN,SimScalpGPT_v6,ATR: 0.07 | Volatility: 0.03,"('neutral', datetime.datetime(2025, 5, 17, 9, 48, 56, 371790))_trend + volatility target 0.569"
2025-05-17T10:02:04.026886,XLM-USD,long,0.309,0.438471,16181.2298,0.419,515,0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 48, 25, 325369))",WIN,SimScalpGPT_v6,ATR: 0.005 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 48, 25, 325369))_trend + volatility target 0.419"
2025-05-17T10:02:04.033394,HBAR-USD,long,0.1964,0.27539208,23143.8622,0.4022,489,0.022,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 54, 138611))",WIN,SimScalpGPT_v6,ATR: 0.004 | Volatility: 0.022,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 54, 138611))_trend + volatility target 0.4022"
2025-05-17T10:02:04.038393,ADA-USD,long,0.7052,0.94983388,7090.1872,0.3469,461,0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 22, 528427))",WIN,SimScalpGPT_v6,ATR: 0.01 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 22, 528427))_trend + volatility target 0.3469"
2025-05-17T10:02:04.046393,DOT-USD,long,4.7827,6.73165025,836.3477,0.4075,699,0.025,"('neutral', datetime.datetime(2025, 5, 17, 9, 46, 51, 371122))",WIN,SimScalpGPT_v6,ATR: 0.03 | Volatility: 0.025,"('neutral', datetime.datetime(2025, 5, 17, 9, 46, 51, 371122))_trend + volatility target 0.4075"
2025-05-17T10:02:04.053393,LINK-USD,long,15.5624,21.34538784,321.2872,0.3716,801,0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 46, 20, 290669))",WIN,SimScalpGPT_v6,ATR: 0.2 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 46, 20, 290669))_trend + volatility target 0.3716"
2025-05-17T10:02:04.059397,SOL-USD,long,177.5288,231.12474472,20.8626,0.3019,549,0.027,"('neutral', datetime.datetime(2025, 5, 17, 9, 51, 2, 184484))",WIN,SimScalpGPT_v6,ATR: 1.5 | Volatility: 0.027,"('neutral', datetime.datetime(2025, 5, 17, 9, 51, 2, 184484))_trend + volatility target 0.3019"
2025-05-17T10:02:34.066552,BTC-USD,long,96782.5208,121626.59388936,0.0689,0.2567,819,0.015,"('neutral', datetime.datetime(2025, 5, 17, 9, 51, 0, 955002))",WIN,SimScalpGPT_v6,ATR: 300 | Volatility: 0.015,"('neutral', datetime.datetime(2025, 5, 17, 9, 51, 0, 955002))_trend + volatility target 0.2567"
2025-05-17T10:02:34.086563,ETH-USD,long,2673.1762,3560.40338078,2.0783,0.3319,609,0.018,"('neutral', datetime.datetime(2025, 5, 17, 9, 50, 29, 843512))",WIN,SimScalpGPT_v6,ATR: 25 | Volatility: 0.018,"('neutral', datetime.datetime(2025, 5, 17, 9, 50, 29, 843512))_trend + volatility target 0.3319"
2025-05-17T10:02:34.096564,DOGE-USD,long,0.2083,0.35558893,13716.4804,0.7071,562,0.035,"('neutral', datetime.datetime(2025, 5, 17, 9, 49, 58, 969769))",WIN,SimScalpGPT_v6,ATR: 0.01 | Volatility: 0.035,"('neutral', datetime.datetime(2025, 5, 17, 9, 49, 58, 969769))_trend + volatility target 0.7071"
2025-05-17T10:02:34.105563,AVAX-USD,long,21.2386,32.63948048,188.3363,0.5368,606,0.025,"('neutral', datetime.datetime(2025, 5, 17, 9, 49, 28, 43057))",WIN,SimScalpGPT_v6,ATR: 0.5 | Volatility: 0.025,"('neutral', datetime.datetime(2025, 5, 17, 9, 49, 28, 43057))_trend + volatility target 0.5368"
2025-05-17T10:02:34.112557,SUI-USD,long,3.7411,5.855569719999999,891.0035,0.5652,370,0.03,"('neutral', datetime.datetime(2025, 5, 17, 9, 48, 56, 371790))",WIN,SimScalpGPT_v6,ATR: 0.07 | Volatility: 0.03,"('neutral', datetime.datetime(2025, 5, 17, 9, 48, 56, 371790))_trend + volatility target 0.5652"
2025-05-17T10:02:34.118558,XLM-USD,long,0.2924,0.43529588,17099.8632,0.4887,295,0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 48, 25, 325369))",WIN,SimScalpGPT_v6,ATR: 0.005 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 48, 25, 325369))_trend + volatility target 0.4887"
2025-05-17T10:02:34.124558,HBAR-USD,long,0.1755,0.24094395,25900.0259,0.3729,581,0.022,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 54, 138611))",WIN,SimScalpGPT_v6,ATR: 0.004 | Volatility: 0.022,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 54, 138611))_trend + volatility target 0.3729"
2025-05-17T10:02:34.131558,ADA-USD,long,0.7275,0.9441495000000001,6872.8522,0.2978,490,0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 22, 528427))",WIN,SimScalpGPT_v6,ATR: 0.01 | Volatility: 0.02,"('neutral', datetime.datetime(2025, 5, 17, 9, 47, 22, 528427))_trend + volatility target 0.2978"
